ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime,Datetime,OccupancyRate,Price
179,BHMBCCMKT01,577,26.14453614,91.73617216,130,car,low,2,0,13-10-2016,16:31:00,13-10-2016 16:31:00,0.22530329289428075,5.0
180,BHMBCCMKT01,577,26.14453614,91.73617216,53,car,low,1,0,14-10-2016,08:01:00,14-10-2016 08:01:00,0.09185441941074524,5.0
181,BHMBCCMKT01,577,26.14453614,91.73617216,57,car,low,1,0,14-10-2016,08:27:00,14-10-2016 08:27:00,0.09878682842287695,5.0
182,BHMBCCMKT01,577,26.14453614,91.73617216,67,car,average,2,0,14-10-2016,09:01:00,14-10-2016 09:01:00,0.11611785095320624,5.0
183,BHMBCCMKT01,577,26.14453614,91.73617216,100,car,low,2,0,14-10-2016,09:27:00,14-10-2016 09:27:00,0.1733102253032929,5.0
184,BHMBCCMKT01,577,26.14453614,91.73617216,134,car,low,2,0,14-10-2016,10:01:00,14-10-2016 10:01:00,0.2322357019064125,5.0
185,BHMBCCMKT01,577,26.14453614,91.73617216,157,car,low,3,0,14-10-2016,10:27:00,14-10-2016 10:27:00,0.2720970537261698,5.0
186,BHMBCCMKT01,577,26.14453614,91.73617216,205,car,average,5,0,14-10-2016,11:01:00,14-10-2016 11:01:00,0.35528596187175043,5.0
187,BHMBCCMKT01,577,26.14453614,91.73617216,220,car,average,5,0,14-10-2016,11:27:00,14-10-2016 11:27:00,0.38128249566724437,5.0
188,BHMBCCMKT01,577,26.14453614,91.73617216,224,car,high,7,0,14-10-2016,12:01:00,14-10-2016 12:01:00,0.3882149046793761,5.0
189,BHMBCCMKT01,577,26.14453614,91.73617216,213,bike,average,5,0,14-10-2016,12:27:00,14-10-2016 12:27:00,0.36915077989601386,5.0
190,BHMBCCMKT01,577,26.14453614,91.73617216,205,truck,high,6,0,14-10-2016,13:01:00,14-10-2016 13:01:00,0.35528596187175043,5.0
191,BHMBCCMKT01,577,26.14453614,91.73617216,201,car,high,7,0,14-10-2016,13:27:00,14-10-2016 13:27:00,0.3483535528596187,5.0
192,BHMBCCMKT01,577,26.14453614,91.73617216,182,bike,average,4,0,14-10-2016,14:01:00,14-10-2016 14:01:00,0.31542461005199307,5.0
193,BHMBCCMKT01,577,26.14453614,91.73617216,174,bike,average,3,0,14-10-2016,14:34:00,14-10-2016 14:34:00,0.30155979202772965,5.0
194,BHMBCCMKT01,577,26.14453614,91.73617216,171,car,low,2,0,14-10-2016,15:01:00,14-10-2016 15:01:00,0.29636048526863085,5.0
195,BHMBCCMKT01,577,26.14453614,91.73617216,161,bike,low,2,0,14-10-2016,15:27:00,14-10-2016 15:27:00,0.27902946273830154,5.0
196,BHMBCCMKT01,577,26.14453614,91.73617216,138,car,low,1,0,14-10-2016,16:01:00,14-10-2016 16:01:00,0.2391681109185442,5.0
197,BHMBCCMKT01,577,26.14453614,91.73617216,134,car,low,2,0,14-10-2016,16:34:00,14-10-2016 16:34:00,0.2322357019064125,5.0
198,BHMBCCMKT01,577,26.14453614,91.73617216,53,bike,low,1,0,15-10-2016,08:01:00,15-10-2016 08:01:00,0.09185441941074524,5.0
199,BHMBCCMKT01,577,26.14453614,91.73617216,63,car,low,1,0,15-10-2016,08:34:00,15-10-2016 08:34:00,0.10918544194107452,5.0
200,BHMBCCMKT01,577,26.14453614,91.73617216,77,car,low,2,0,15-10-2016,09:01:00,15-10-2016 09:01:00,0.13344887348353554,5.0
201,BHMBCCMKT01,577,26.14453614,91.73617216,101,car,low,2,0,15-10-2016,09:27:00,15-10-2016 09:27:00,0.17504332755632582,5.0
202,BHMBCCMKT01,577,26.14453614,91.73617216,154,car,low,3,0,15-10-2016,10:01:00,15-10-2016 10:01:00,0.2668977469670711,5.0
203,BHMBCCMKT01,577,26.14453614,91.73617216,171,car,low,3,0,15-10-2016,10:27:00,15-10-2016 10:27:00,0.29636048526863085,5.0
204,BHMBCCMKT01,577,26.14453614,91.73617216,211,car,average,4,0,15-10-2016,11:01:00,15-10-2016 11:01:00,0.36568457538994803,5.0
205,BHMBCCMKT01,577,26.14453614,91.73617216,239,car,average,4,0,15-10-2016,11:27:00,15-10-2016 11:27:00,0.41421143847487,5.0
206,BHMBCCMKT01,577,26.14453614,91.73617216,276,car,high,8,0,15-10-2016,12:01:00,15-10-2016 12:01:00,0.4783362218370884,5.0
207,BHMBCCMKT01,577,26.14453614,91.73617216,297,car,high,8,0,15-10-2016,12:27:00,15-10-2016 12:27:00,0.5147313691507799,5.0736568457538995
208,BHMBCCMKT01,577,26.14453614,91.73617216,332,car,high,7,0,15-10-2016,13:01:00,15-10-2016 13:01:00,0.5753899480069324,5.450606585788561
209,BHMBCCMKT01,577,26.14453614,91.73617216,352,car,high,8,0,15-10-2016,13:34:00,15-10-2016 13:34:00,0.610051993067591,6.000866551126516
210,BHMBCCMKT01,577,26.14453614,91.73617216,391,car,high,6,0,15-10-2016,14:01:00,15-10-2016 14:01:00,0.6776429809358753,6.889081455805893
211,BHMBCCMKT01,577,26.14453614,91.73617216,409,car,average,4,0,15-10-2016,14:27:00,15-10-2016 14:27:00,0.708838821490468,7.933275563258232
212,BHMBCCMKT01,577,26.14453614,91.73617216,442,car,low,3,0,15-10-2016,15:01:00,15-10-2016 15:01:00,0.7660311958405546,9.263431542461005
213,BHMBCCMKT01,577,26.14453614,91.73617216,428,bike,low,3,0,15-10-2016,15:27:00,15-10-2016 15:27:00,0.7417677642980935,10.472270363951473
214,BHMBCCMKT01,577,26.14453614,91.73617216,412,car,low,2,0,15-10-2016,16:01:00,15-10-2016 16:01:00,0.7140381282495667,11.542461005199307
215,BHMBCCMKT01,577,26.14453614,91.73617216,393,bike,low,2,0,15-10-2016,16:27:00,15-10-2016 16:27:00,0.6811091854419411,12.448006932409012
216,BHMBCCMKT01,577,26.14453614,91.73617216,48,car,low,2,1,16-10-2016,08:04:00,16-10-2016 08:04:00,0.0831889081455806,10.448006932409012
217,BHMBCCMKT01,577,26.14453614,91.73617216,48,bike,low,2,1,16-10-2016,08:27:00,16-10-2016 08:27:00,0.0831889081455806,8.448006932409012
218,BHMBCCMKT01,577,26.14453614,91.73617216,55,car,low,2,1,16-10-2016,09:01:00,16-10-2016 09:01:00,0.09532062391681109,6.448006932409012
219,BHMBCCMKT01,577,26.14453614,91.73617216,57,car,low,2,1,16-10-2016,09:27:00,16-10-2016 09:27:00,0.09878682842287695,5.0
220,BHMBCCMKT01,577,26.14453614,91.73617216,57,car,low,4,1,16-10-2016,10:04:00,16-10-2016 10:04:00,0.09878682842287695,5.0
221,BHMBCCMKT01,577,26.14453614,91.73617216,56,bike,average,3,1,16-10-2016,10:34:00,16-10-2016 10:34:00,0.09705372616984402,5.0
222,BHMBCCMKT01,577,26.14453614,91.73617216,56,bike,average,5,1,16-10-2016,11:01:00,16-10-2016 11:01:00,0.09705372616984402,5.0
223,BHMBCCMKT01,577,26.14453614,91.73617216,56,truck,average,4,1,16-10-2016,11:27:00,16-10-2016 11:27:00,0.09705372616984402,5.0
224,BHMBCCMKT01,577,26.14453614,91.73617216,65,car,high,8,1,16-10-2016,12:01:00,16-10-2016 12:01:00,0.11265164644714037,5.0
225,BHMBCCMKT01,577,26.14453614,91.73617216,105,bike,high,9,1,16-10-2016,12:27:00,16-10-2016 12:27:00,0.18197573656845753,5.0
226,BHMBCCMKT01,577,26.14453614,91.73617216,131,car,high,8,1,16-10-2016,13:01:00,16-10-2016 13:01:00,0.2270363951473137,5.0
227,BHMBCCMKT01,577,26.14453614,91.73617216,146,car,average,6,1,16-10-2016,13:27:00,16-10-2016 13:27:00,0.2530329289428076,5.0
228,BHMBCCMKT01,577,26.14453614,91.73617216,170,bike,high,7,1,16-10-2016,14:01:00,16-10-2016 14:01:00,0.29462738301559793,5.0
229,BHMBCCMKT01,577,26.14453614,91.73617216,180,car,average,5,1,16-10-2016,14:27:00,16-10-2016 14:27:00,0.3119584055459272,5.0
230,BHMBCCMKT01,577,26.14453614,91.73617216,192,car,low,3,1,16-10-2016,15:01:00,16-10-2016 15:01:00,0.3327556325823224,5.0
231,BHMBCCMKT01,577,26.14453614,91.73617216,185,bike,low,3,1,16-10-2016,15:31:00,16-10-2016 15:31:00,0.32062391681109187,5.0
232,BHMBCCMKT01,577,26.14453614,91.73617216,173,cycle,low,3,1,16-10-2016,15:57:00,16-10-2016 15:57:00,0.29982668977469673,5.0
233,BHMBCCMKT01,577,26.14453614,91.73617216,154,car,average,3,1,16-10-2016,16:31:00,16-10-2016 16:31:00,0.2668977469670711,5.0
234,BHMBCCMKT01,577,26.14453614,91.73617216,50,bike,low,2,0,17-10-2016,08:01:00,17-10-2016 08:01:00,0.08665511265164645,5.0
235,BHMBCCMKT01,577,26.14453614,91.73617216,54,bike,low,1,0,17-10-2016,08:27:00,17-10-2016 08:27:00,0.09358752166377816,5.0
236,BHMBCCMKT01,577,26.14453614,91.73617216,66,car,low,1,0,17-10-2016,09:01:00,17-10-2016 09:01:00,0.11438474870017332,5.0
237,BHMBCCMKT01,577,26.14453614,91.73617216,76,truck,low,2,0,17-10-2016,09:27:00,17-10-2016 09:27:00,0.1317157712305026,5.0
238,BHMBCCMKT01,577,26.14453614,91.73617216,112,car,average,3,0,17-10-2016,10:04:00,17-10-2016 10:04:00,0.19410745233968804,5.0
239,BHMBCCMKT01,577,26.14453614,91.73617216,119,bike,high,5,0,17-10-2016,10:31:00,17-10-2016 10:31:00,0.20623916811091855,5.0
240,BHMBCCMKT01,577,26.14453614,91.73617216,144,car,high,6,0,17-10-2016,11:04:00,17-10-2016 11:04:00,0.24956672443674177,5.0
241,BHMBCCMKT01,577,26.14453614,91.73617216,153,car,high,6,0,17-10-2016,11:31:00,17-10-2016 11:31:00,0.2651646447140381,5.0
242,BHMBCCMKT01,577,26.14453614,91.73617216,159,car,high,7,0,17-10-2016,12:04:00,17-10-2016 12:04:00,0.2755632582322357,5.0
243,BHMBCCMKT01,577,26.14453614,91.73617216,154,car,high,7,0,17-10-2016,12:31:00,17-10-2016 12:31:00,0.2668977469670711,5.0
244,BHMBCCMKT01,577,26.14453614,91.73617216,154,car,high,6,0,17-10-2016,12:57:00,17-10-2016 12:57:00,0.2668977469670711,5.0
245,BHMBCCMKT01,577,26.14453614,91.73617216,157,bike,high,6,0,17-10-2016,13:31:00,17-10-2016 13:31:00,0.2720970537261698,5.0
246,BHMBCCMKT01,577,26.14453614,91.73617216,161,car,average,3,0,17-10-2016,14:04:00,17-10-2016 14:04:00,0.27902946273830154,5.0
247,BHMBCCMKT01,577,26.14453614,91.73617216,147,car,high,4,0,17-10-2016,14:31:00,17-10-2016 14:31:00,0.25476603119584057,5.0
248,BHMBCCMKT01,577,26.14453614,91.73617216,133,bike,average,4,0,17-10-2016,14:57:00,17-10-2016 14:57:00,0.23050259965337955,5.0
249,BHMBCCMKT01,577,26.14453614,91.73617216,121,bike,low,2,0,17-10-2016,15:31:00,17-10-2016 15:31:00,0.2097053726169844,5.0
250,BHMBCCMKT01,577,26.14453614,91.73617216,115,car,low,1,0,17-10-2016,15:57:00,17-10-2016 15:57:00,0.19930675909878684,5.0
251,BHMBCCMKT01,577,26.14453614,91.73617216,110,truck,low,2,0,17-10-2016,16:28:00,17-10-2016 16:28:00,0.19064124783362218,5.0
252,BHMBCCMKT01,577,26.14453614,91.73617216,57,bike,low,2,0,18-10-2016,08:01:00,18-10-2016 08:01:00,0.09878682842287695,5.0
253,BHMBCCMKT01,577,26.14453614,91.73617216,60,car,low,2,0,18-10-2016,08:28:00,18-10-2016 08:28:00,0.10398613518197573,5.0
254,BHMBCCMKT01,577,26.14453614,91.73617216,72,car,low,1,0,18-10-2016,09:01:00,18-10-2016 09:01:00,0.12478336221837089,5.0
255,BHMBCCMKT01,577,26.14453614,91.73617216,91,bike,low,2,0,18-10-2016,09:28:00,18-10-2016 09:28:00,0.15771230502599654,5.0
256,BHMBCCMKT01,577,26.14453614,91.73617216,145,car,low,3,0,18-10-2016,10:01:00,18-10-2016 10:01:00,0.2512998266897747,5.0
257,BHMBCCMKT01,577,26.14453614,91.73617216,178,car,low,2,0,18-10-2016,10:28:00,18-10-2016 10:28:00,0.30849220103986136,5.0
258,BHMBCCMKT01,577,26.14453614,91.73617216,220,bike,average,5,0,18-10-2016,11:01:00,18-10-2016 11:01:00,0.38128249566724437,5.0
259,BHMBCCMKT01,577,26.14453614,91.73617216,228,car,average,5,0,18-10-2016,11:27:00,18-10-2016 11:27:00,0.3951473136915078,5.0
260,BHMBCCMKT01,577,26.14453614,91.73617216,231,cycle,high,7,0,18-10-2016,12:01:00,18-10-2016 12:01:00,0.4003466204506066,5.0
261,BHMBCCMKT01,577,26.14453614,91.73617216,224,truck,high,7,0,18-10-2016,12:27:00,18-10-2016 12:27:00,0.3882149046793761,5.0
262,BHMBCCMKT01,577,26.14453614,91.73617216,237,truck,high,6,0,18-10-2016,13:01:00,18-10-2016 13:01:00,0.41074523396880414,5.0
263,BHMBCCMKT01,577,26.14453614,91.73617216,227,car,high,6,0,18-10-2016,13:28:00,18-10-2016 13:28:00,0.3934142114384749,5.0
264,BHMBCCMKT01,577,26.14453614,91.73617216,226,bike,high,6,0,18-10-2016,13:54:00,18-10-2016 13:54:00,0.39168110918544197,5.0
265,BHMBCCMKT01,577,26.14453614,91.73617216,200,cycle,average,3,0,18-10-2016,14:27:00,18-10-2016 14:27:00,0.3466204506065858,5.0
266,BHMBCCMKT01,577,26.14453614,91.73617216,165,car,low,3,0,18-10-2016,15:01:00,18-10-2016 15:01:00,0.28596187175043325,5.0
267,BHMBCCMKT01,577,26.14453614,91.73617216,157,cycle,low,2,0,18-10-2016,15:27:00,18-10-2016 15:27:00,0.2720970537261698,5.0
268,BHMBCCMKT01,577,26.14453614,91.73617216,149,car,low,2,0,18-10-2016,15:55:00,18-10-2016 15:55:00,0.2582322357019064,5.0
269,BHMBCCMKT01,577,26.14453614,91.73617216,124,car,low,2,0,18-10-2016,16:27:00,18-10-2016 16:27:00,0.21490467937608318,5.0
270,BHMBCCMKT01,577,26.14453614,91.73617216,49,car,low,2,0,19-10-2016,08:05:00,19-10-2016 08:05:00,0.08492201039861352,5.0
271,BHMBCCMKT01,577,26.14453614,91.73617216,51,car,low,1,0,19-10-2016,08:25:00,19-10-2016 08:25:00,0.08838821490467938,5.0
272,BHMBCCMKT01,577,26.14453614,91.73617216,59,car,low,2,0,19-10-2016,08:58:00,19-10-2016 08:58:00,0.1022530329289428,5.0
273,BHMBCCMKT01,577,26.14453614,91.73617216,76,bike,low,2,0,19-10-2016,09:32:00,19-10-2016 09:32:00,0.1317157712305026,5.0
274,BHMBCCMKT01,577,26.14453614,91.73617216,105,car,low,2,0,19-10-2016,09:58:00,19-10-2016 09:58:00,0.18197573656845753,5.0
275,BHMBCCMKT01,577,26.14453614,91.73617216,135,car,low,3,0,19-10-2016,10:25:00,19-10-2016 10:25:00,0.2339688041594454,5.0
276,BHMBCCMKT01,577,26.14453614,91.73617216,156,car,average,3,0,19-10-2016,10:59:00,19-10-2016 10:59:00,0.2703639514731369,5.0
277,BHMBCCMKT01,577,26.14453614,91.73617216,177,car,average,4,0,19-10-2016,11:25:00,19-10-2016 11:25:00,0.30675909878682844,5.0
278,BHMBCCMKT01,577,26.14453614,91.73617216,181,car,high,6,0,19-10-2016,11:59:00,19-10-2016 11:59:00,0.31369150779896016,5.0
279,BHMBCCMKT01,577,26.14453614,91.73617216,171,cycle,high,7,0,19-10-2016,12:25:00,19-10-2016 12:25:00,0.29636048526863085,5.0
280,BHMBCCMKT01,577,26.14453614,91.73617216,165,car,high,7,0,19-10-2016,12:58:00,19-10-2016 12:58:00,0.28596187175043325,5.0
281,BHMBCCMKT01,577,26.14453614,91.73617216,167,bike,high,6,0,19-10-2016,13:25:00,19-10-2016 13:25:00,0.28942807625649913,5.0
282,BHMBCCMKT01,577,26.14453614,91.73617216,161,car,average,5,0,19-10-2016,13:58:00,19-10-2016 13:58:00,0.27902946273830154,5.0
283,BHMBCCMKT01,577,26.14453614,91.73617216,156,car,average,3,0,19-10-2016,14:32:00,19-10-2016 14:32:00,0.2703639514731369,5.0
284,BHMBCCMKT01,577,26.14453614,91.73617216,144,cycle,average,4,0,19-10-2016,14:58:00,19-10-2016 14:58:00,0.24956672443674177,5.0
285,BHMBCCMKT01,577,26.14453614,91.73617216,127,car,low,1,0,19-10-2016,15:32:00,19-10-2016 15:32:00,0.22010398613518198,5.0
286,BHMBCCMKT01,577,26.14453614,91.73617216,117,bike,low,2,0,19-10-2016,15:59:00,19-10-2016 15:59:00,0.2027729636048527,5.0
287,BHMBCCMKT01,577,26.14453614,91.73617216,110,car,low,2,0,19-10-2016,16:25:00,19-10-2016 16:25:00,0.19064124783362218,5.0
288,BHMBCCMKT01,577,26.14453614,91.73617216,57,truck,average,2,0,22-10-2016,07:59:00,22-10-2016 07:59:00,0.09878682842287695,5.0
289,BHMBCCMKT01,577,26.14453614,91.73617216,59,car,average,1,0,22-10-2016,08:26:00,22-10-2016 08:26:00,0.1022530329289428,5.0
290,BHMBCCMKT01,577,26.14453614,91.73617216,72,truck,low,1,0,22-10-2016,08:59:00,22-10-2016 08:59:00,0.12478336221837089,5.0
291,BHMBCCMKT01,577,26.14453614,91.73617216,93,car,low,2,0,22-10-2016,09:26:00,22-10-2016 09:26:00,0.1611785095320624,5.0
292,BHMBCCMKT01,577,26.14453614,91.73617216,130,car,low,2,0,22-10-2016,09:59:00,22-10-2016 09:59:00,0.22530329289428075,5.0
293,BHMBCCMKT01,577,26.14453614,91.73617216,156,car,low,3,0,22-10-2016,10:26:00,22-10-2016 10:26:00,0.2703639514731369,5.0
294,BHMBCCMKT01,577,26.14453614,91.73617216,198,truck,average,4,0,22-10-2016,10:59:00,22-10-2016 10:59:00,0.3431542461005199,5.0
295,BHMBCCMKT01,577,26.14453614,91.73617216,239,car,average,4,0,22-10-2016,11:32:00,22-10-2016 11:32:00,0.41421143847487,5.0
296,BHMBCCMKT01,577,26.14453614,91.73617216,261,car,average,5,0,22-10-2016,11:59:00,22-10-2016 11:59:00,0.45233968804159447,5.0
297,BHMBCCMKT01,577,26.14453614,91.73617216,324,car,high,8,0,22-10-2016,12:32:00,22-10-2016 12:32:00,0.561525129982669,5.307625649913345
298,BHMBCCMKT01,577,26.14453614,91.73617216,359,car,high,8,0,22-10-2016,12:59:00,22-10-2016 12:59:00,0.6221837088388215,5.918544194107453
299,BHMBCCMKT01,577,26.14453614,91.73617216,380,cycle,high,7,0,22-10-2016,13:32:00,22-10-2016 13:32:00,0.658578856152513,6.711438474870017
300,BHMBCCMKT01,577,26.14453614,91.73617216,408,bike,average,5,0,22-10-2016,13:59:00,22-10-2016 13:59:00,0.707105719237435,7.746967071057193
301,BHMBCCMKT01,577,26.14453614,91.73617216,430,truck,average,4,0,22-10-2016,14:39:00,22-10-2016 14:39:00,0.7452339688041595,8.97313691507799
302,BHMBCCMKT01,577,26.14453614,91.73617216,424,bike,average,4,0,22-10-2016,14:59:00,22-10-2016 14:59:00,0.7348353552859619,10.1473136915078
303,BHMBCCMKT01,577,26.14453614,91.73617216,403,car,low,3,0,22-10-2016,15:26:00,22-10-2016 15:26:00,0.6984402079722704,11.139514731369152
304,BHMBCCMKT01,577,26.14453614,91.73617216,384,car,low,2,0,22-10-2016,15:59:00,22-10-2016 15:59:00,0.6655112651646448,11.967071057192376
305,BHMBCCMKT01,577,26.14453614,91.73617216,340,car,low,2,0,22-10-2016,16:26:00,22-10-2016 16:26:00,0.5892547660311959,12.413344887348355
306,BHMBCCMKT01,577,26.14453614,91.73617216,47,car,low,2,1,23-10-2016,07:59:00,23-10-2016 07:59:00,0.08145580589254767,10.413344887348355
307,BHMBCCMKT01,577,26.14453614,91.73617216,48,bike,low,2,1,23-10-2016,08:26:00,23-10-2016 08:26:00,0.0831889081455806,8.413344887348355
308,BHMBCCMKT01,577,26.14453614,91.73617216,51,car,average,2,1,23-10-2016,08:59:00,23-10-2016 08:59:00,0.08838821490467938,6.413344887348355
309,BHMBCCMKT01,577,26.14453614,91.73617216,50,car,average,3,1,23-10-2016,09:26:00,23-10-2016 09:26:00,0.08665511265164645,5.0
310,BHMBCCMKT01,577,26.14453614,91.73617216,54,car,average,3,1,23-10-2016,09:59:00,23-10-2016 09:59:00,0.09358752166377816,5.0
311,BHMBCCMKT01,577,26.14453614,91.73617216,60,car,low,3,1,23-10-2016,10:26:00,23-10-2016 10:26:00,0.10398613518197573,5.0
312,BHMBCCMKT01,577,26.14453614,91.73617216,80,truck,average,4,1,23-10-2016,10:59:00,23-10-2016 10:59:00,0.1386481802426343,5.0
313,BHMBCCMKT01,577,26.14453614,91.73617216,107,car,average,6,1,23-10-2016,11:26:00,23-10-2016 11:26:00,0.1854419410745234,5.0
314,BHMBCCMKT01,577,26.14453614,91.73617216,125,truck,average,6,1,23-10-2016,11:59:00,23-10-2016 11:59:00,0.21663778162911612,5.0
315,BHMBCCMKT01,577,26.14453614,91.73617216,144,cycle,high,9,1,23-10-2016,12:26:00,23-10-2016 12:26:00,0.24956672443674177,5.0
316,BHMBCCMKT01,577,26.14453614,91.73617216,175,truck,high,9,1,23-10-2016,13:06:00,23-10-2016 13:06:00,0.30329289428076256,5.0
317,BHMBCCMKT01,577,26.14453614,91.73617216,192,bike,high,9,1,23-10-2016,13:26:00,23-10-2016 13:26:00,0.3327556325823224,5.0
318,BHMBCCMKT01,577,26.14453614,91.73617216,215,car,average,7,1,23-10-2016,13:59:00,23-10-2016 13:59:00,0.37261698440207974,5.0
319,BHMBCCMKT01,577,26.14453614,91.73617216,226,car,average,5,1,23-10-2016,14:26:00,23-10-2016 14:26:00,0.39168110918544197,5.0
320,BHMBCCMKT01,577,26.14453614,91.73617216,219,car,average,5,1,23-10-2016,14:59:00,23-10-2016 14:59:00,0.37954939341421146,5.0
321,BHMBCCMKT01,577,26.14453614,91.73617216,215,truck,low,3,1,23-10-2016,15:26:00,23-10-2016 15:26:00,0.37261698440207974,5.0
322,BHMBCCMKT01,577,26.14453614,91.73617216,179,car,low,3,1,23-10-2016,15:59:00,23-10-2016 15:59:00,0.31022530329289427,5.0
323,BHMBCCMKT01,577,26.14453614,91.73617216,150,car,low,3,1,23-10-2016,16:26:00,23-10-2016 16:26:00,0.25996533795493937,5.0
324,BHMBCCMKT01,577,26.14453614,91.73617216,47,car,low,1,0,24-10-2016,07:56:00,24-10-2016 07:56:00,0.08145580589254767,5.0
325,BHMBCCMKT01,577,26.14453614,91.73617216,55,car,low,1,0,24-10-2016,08:29:00,24-10-2016 08:29:00,0.09532062391681109,5.0
326,BHMBCCMKT01,577,26.14453614,91.73617216,62,car,low,2,0,24-10-2016,09:03:00,24-10-2016 09:03:00,0.10745233968804159,5.0
327,BHMBCCMKT01,577,26.14453614,91.73617216,73,truck,low,2,0,24-10-2016,09:30:00,24-10-2016 09:30:00,0.1265164644714038,5.0
328,BHMBCCMKT01,577,26.14453614,91.73617216,87,car,average,2,0,24-10-2016,09:55:00,24-10-2016 09:55:00,0.15077989601386482,5.0
329,BHMBCCMKT01,577,26.14453614,91.73617216,114,car,average,3,0,24-10-2016,10:30:00,24-10-2016 10:30:00,0.1975736568457539,5.0
330,BHMBCCMKT01,577,26.14453614,91.73617216,137,car,average,4,0,24-10-2016,11:03:00,24-10-2016 11:03:00,0.23743500866551126,5.0
331,BHMBCCMKT01,577,26.14453614,91.73617216,155,car,average,4,0,24-10-2016,11:29:00,24-10-2016 11:29:00,0.268630849220104,5.0
332,BHMBCCMKT01,577,26.14453614,91.73617216,173,bike,high,7,0,24-10-2016,12:02:00,24-10-2016 12:02:00,0.29982668977469673,5.0
333,BHMBCCMKT01,577,26.14453614,91.73617216,191,truck,high,7,0,24-10-2016,12:30:00,24-10-2016 12:30:00,0.3310225303292894,5.0
334,BHMBCCMKT01,577,26.14453614,91.73617216,198,car,high,7,0,24-10-2016,12:56:00,24-10-2016 12:56:00,0.3431542461005199,5.0
335,BHMBCCMKT01,577,26.14453614,91.73617216,208,car,high,6,0,24-10-2016,13:30:00,24-10-2016 13:30:00,0.36048526863084923,5.0
336,BHMBCCMKT01,577,26.14453614,91.73617216,219,car,average,4,0,24-10-2016,13:56:00,24-10-2016 13:56:00,0.37954939341421146,5.0
337,BHMBCCMKT01,577,26.14453614,91.73617216,215,truck,average,3,0,24-10-2016,14:30:00,24-10-2016 14:30:00,0.37261698440207974,5.0
338,BHMBCCMKT01,577,26.14453614,91.73617216,209,car,average,4,0,24-10-2016,14:56:00,24-10-2016 14:56:00,0.36221837088388215,5.0
339,BHMBCCMKT01,577,26.14453614,91.73617216,209,car,low,2,0,24-10-2016,15:32:00,24-10-2016 15:32:00,0.36221837088388215,5.0
340,BHMBCCMKT01,577,26.14453614,91.73617216,192,car,low,1,0,24-10-2016,16:00:00,24-10-2016 16:00:00,0.3327556325823224,5.0
341,BHMBCCMKT01,577,26.14453614,91.73617216,175,bike,average,2,0,24-10-2016,16:33:00,24-10-2016 16:33:00,0.30329289428076256,5.0
342,BHMBCCMKT01,577,26.14453614,91.73617216,54,bike,low,1,0,25-10-2016,08:00:00,25-10-2016 08:00:00,0.09358752166377816,5.0
343,BHMBCCMKT01,577,26.14453614,91.73617216,55,car,low,1,0,25-10-2016,08:26:00,25-10-2016 08:26:00,0.09532062391681109,5.0
344,BHMBCCMKT01,577,26.14453614,91.73617216,82,truck,low,2,0,25-10-2016,09:00:00,25-10-2016 09:00:00,0.14211438474870017,5.0
345,BHMBCCMKT01,577,26.14453614,91.73617216,95,car,low,2,0,25-10-2016,09:19:00,25-10-2016 09:19:00,0.16464471403812825,5.0
346,BHMBCCMKT01,577,26.14453614,91.73617216,129,car,low,1,0,25-10-2016,09:56:00,25-10-2016 09:56:00,0.22357019064124783,5.0
347,BHMBCCMKT01,577,26.14453614,91.73617216,173,car,low,2,0,25-10-2016,10:29:00,25-10-2016 10:29:00,0.29982668977469673,5.0
348,BHMBCCMKT01,577,26.14453614,91.73617216,202,car,average,3,0,25-10-2016,10:56:00,25-10-2016 10:56:00,0.35008665511265163,5.0
349,BHMBCCMKT01,577,26.14453614,91.73617216,249,bike,average,5,0,25-10-2016,11:29:00,25-10-2016 11:29:00,0.43154246100519933,5.0
350,BHMBCCMKT01,577,26.14453614,91.73617216,290,bike,high,8,0,25-10-2016,12:02:00,25-10-2016 12:02:00,0.5025996533795494,5.012998266897747
351,BHMBCCMKT01,577,26.14453614,91.73617216,303,car,high,8,0,25-10-2016,12:29:00,25-10-2016 12:29:00,0.5251299826689775,5.138648180242635
352,BHMBCCMKT01,577,26.14453614,91.73617216,331,bike,average,5,0,25-10-2016,13:03:00,25-10-2016 13:03:00,0.5736568457538995,5.5069324090121325
353,BHMBCCMKT01,577,26.14453614,91.73617216,345,car,high,7,0,25-10-2016,13:29:00,25-10-2016 13:29:00,0.5979202772963604,5.996533795493935
